"CRUISEID","YR","SOURCE","VESSEL","CRUISE_NO","STARTCRU","ENDCRU","TITLE","NOTE","INGEST_SOURCE","INGEST_PROGRAM_VER",
39,"1984","US",04,"146","1984-08-02","1984-08-27","Fall SEAMAP Plankton Survey",0,,
40,"1984","LA",25,"843","1984-08-14","1984-10-24","Fall SEAMAP Plankton Survey",0,,
41,"1984","FL",30,"841","1984-08-25","1984-08-29","Fall SEAMAP Plankton Survey",0,,
42,"1984","US",04,"148","1984-10-09","1984-11-14","Fall Groundfish Survey",0,,
43,"1984","LA",25,"844","1984-10-31","1984-11-28","Fall SEAMAP Plankton Survey",0,,
44,"1984","MS",17,"842","1984-11-07","1984-11-08","Winter SEAMAP Plankton Survey",0,,
45,"1984","US",04,"149","1984-12-01","1984-12-17","Winter SEAMAP Plankton Survey",0,,
46,"1985","US",04,"151","1985-03-05","1985-03-28","Spring Groundfish Survey",0,,
47,"1985","FL",30,"851","1985-06-05","1985-06-14","Spring SEAMAP Plankton Survey",0,,
48,"1985","US",04,"153","1985-06-10","1985-06-10","Summer SEAMAP Groundfish Survey",0,,
49,"1985","LA",25,"851","1985-06-10","1985-06-26","Summer SEAMAP Groundfish Survey",0,,
50,"1985","AL",23,"851","1985-06-10","1985-07-15","Summer SEAMAP Groundfish Survey",0,,
51,"1985","MS",17,"851","1985-06-10","1985-06-12","Summer SEAMAP Groundfish Survey",0,,
52,"1985","TX",32,"851","1985-06-15","1985-06-26","Summer SEAMAP Groundfish Survey",0,,
53,"1985","LA",35,"852","1985-06-18","1985-06-21","Summer SEAMAP Groundfish Survey",0,,
54,"1985","TX",31,"851","1985-06-26","1985-06-29","Summer SEAMAP Groundfish Survey",0,,
55,"1985","TX",33,"851","1985-06-29","1985-07-01","Summer SEAMAP Groundfish Survey",0,,
56,"1985","LA",35,"853","1985-07-22","1985-07-25","Summer SEAMAP Groundfish Survey",0,,
57,"1985","US",04,"154","1985-07-30","1985-08-26","SEAMAP Butterfish Survey",0,,
58,"1985","MS",17,"852","1985-08-02","1985-08-13","SEAMAP Butterfish Survey",0,,
59,"1985","MS",17,"854","1985-08-22","1985-08-24","Summer SEAMAP Groundfish Survey",0,,
60,"1985","LA",35,"854","1985-09-16","1985-10-04","Fall Groundfish Survey",0,,
61,"1985","US",04,"156","1985-10-15","1985-10-15","Fall Groundfish Survey",0,,
62,"1985","AL",23,"852","1985-10-15","1985-10-15","Fall Groundfish Survey",0,,
63,"1985","LA",25,"855","1985-11-05","1985-11-07","Winter SEAMAP Plankton Survey",0,,
64,"1985","MS",17,"853","1985-11-12","1985-11-14","Fall Groundfish Survey",0,,
65,"1985","TX",34,"852","1985-11-16","1985-11-17","Fall Groundfish Survey",0,,
66,"1985","TX",32,"852","1985-11-18","1985-11-19","Fall Groundfish Survey",0,,
67,"1985","TX",31,"852","1985-11-21","1985-11-21","Fall Groundfish Survey",0,,
68,"1985","TX",33,"852","1985-11-22","1985-11-22","Fall Groundfish Survey",0,,
69,"1985","LA",35,"856","1985-12-03","1985-12-13","Winter SEAMAP Trawl Survey",0,,
70,"1986","US",04,"159","1986-04-22","1986-05-22","Spring SEAMAP Plankton Survey",0,,
71,"1986","FL",54,"861","1986-05-04","1986-05-06","Spring SEAMAP Plankton Survey",0,,
72,"1986","LA",35,"861","1986-05-05","1986-05-08","Spring SEAMAP Trawl Survey",0,,
73,"1986","MS",17,"861","1986-05-13","1986-05-30","SEAMAP Butterfish Survey",0,,
74,"1986","MS",17,"862","1986-06-10","1986-06-12","Summer SEAMAP Groundfish Survey",0,,
75,"1986","AL",23,"861","1986-06-10","1986-07-17","Summer SEAMAP Groundfish Survey",0,,
76,"1986","US",04,"160","1986-06-10","1986-07-18","Summer SEAMAP Groundfish Survey",0,,
77,"1986","LA",25,"862","1986-06-11","1986-06-19","Summer SEAMAP Groundfish Survey",0,,
78,"1986","LA",35,"863","1986-06-16","1986-06-19","Summer SEAMAP Groundfish Survey",0,,
79,"1986","TX",33,"861","1986-06-22","1986-06-23","Summer SEAMAP Groundfish Survey",0,,
80,"1986","TX",31,"861","1986-06-23","1986-06-24","Summer SEAMAP Groundfish Survey",0,,
81,"1986","TX",34,"861","1986-06-23","1986-06-25","Summer SEAMAP Groundfish Survey",0,,
82,"1986","TX",32,"861","1986-06-23","1986-06-24","Summer SEAMAP Groundfish Survey",0,,
83,"1986","MS",17,"863","1986-07-15","1986-07-18","Summer SEAMAP Groundfish Survey",0,,
84,"1986","US",04,"161","1986-09-03","1986-09-26","Fall SEAMAP Plankton Survey",0,,
85,"1986","FL",36,"862","1986-09-06","1986-09-13","Fall SEAMAP Plankton Survey",0,,
86,"1986","MS",17,"864","1986-09-08","1986-09-10","Fall SEAMAP Plankton Survey",0,,
87,"1986","US",28,"865","1986-09-13","1986-09-22","Fall SEAMAP Plankton Survey",0,,
88,"1986","AL",23,"862","1986-09-22","1986-09-18","Fall SEAMAP Plankton Survey",0,,
89,"1986","US",04,"163","1986-10-23","1986-11-23","Fall SEAMAP Groundfish Survey",0,,
90,"1986","LA",35,"864","1986-10-27","1986-10-30","Fall SEAMAP Groundfish Survey",0,,
91,"1986","AL",23,"863","1986-10-28","1986-10-28","Fall SEAMAP Groundfish Survey",0,,
92,"1986","MS",17,"865","1986-10-29","1986-10-31","Fall SEAMAP Groundfish Survey",0,,
93,"1986","LA",25,"865","1986-11-05","1986-11-06","Fall SEAMAP Groundfish Survey",0,,
94,"1986","FL",36,"864","1986-11-15","1986-11-21","Winter SEAMAP Plankton Survey",0,,
95,"1986","TX",33,"862","1986-11-17","1986-11-17","Fall SEAMAP Groundfish Survey",0,,
96,"1986","TX",32,"862","1986-11-17","1986-11-17","Fall SEAMAP Groundfish Survey",0,,
97,"1986","TX",31,"862","1986-11-17","1986-11-17","Fall SEAMAP Groundfish Survey",0,,
98,"1986","TX",34,"862","1986-11-18","1986-11-20","Fall SEAMAP Groundfish Survey",0,,
99,"1986","LA",35,"866","1986-12-01","1986-12-04","Winter SEAMAP Trawl Survey",0,,
100,"1987","MS",17,"871","1987-04-09","1987-04-18","SEAMAP Butterfish Survey",0,,
101,"1987","LA",35,"871","1987-04-14","1987-05-20","Spring SEAMAP Trawl Survey",0,,
102,"1987","US",04,"166","1987-04-15","1987-05-22","Spring SEAMAP Plankton Survey",0,,
103,"1987","FL",36,"873","1987-05-01","1987-05-09","Spring SEAMAP Plankton Survey",0,,
104,"1987","TX",31,"871","1987-06-02","1987-06-16","Summer SEAMAP Groundfish Survey",0,,
105,"1987","TX",32,"871","1987-06-02","1987-06-16","Summer SEAMAP Groundfish Survey",0,,
106,"1987","TX",40,"871","1987-06-03","1987-06-16","Summer SEAMAP Groundfish Survey",0,,
107,"1987","TX",33,"871","1987-06-06","1987-06-17","Summer SEAMAP Groundfish Survey",0,,
108,"1987","TX",34,"871","1987-06-11","1987-06-16","Summer SEAMAP Groundfish Survey",0,,
109,"1987","US",04,"167","1987-06-11","1987-07-14","Summer SEAMAP Groundfish Survey",0,,
110,"1987","MS",17,"872","1987-06-11","1987-06-12","Summer SEAMAP Groundfish Survey",0,,
111,"1987","AL",23,"871","1987-06-12","1987-06-12","Summer SEAMAP Groundfish Survey",0,,
112,"1987","LA",25,"873","1987-07-06","1987-07-09","Summer SEAMAP Groundfish Survey",0,,
113,"1987","LA",35,"872","1987-07-07","1987-07-11","Summer SEAMAP Groundfish Survey",0,,
114,"1987","AL",23,"872","1987-07-10","1987-07-15","Summer SEAMAP Groundfish Survey",0,,
115,"1987","FL",36,"875","1987-09-01","1987-09-08","Fall SEAMAP Plankton Survey",0,,
116,"1987","US",04,"169","1987-09-12","1987-09-27","Fall SEAMAP Plankton Survey",0,,
117,"1987","MS",17,"873","1987-09-15","1987-09-18","Fall SEAMAP Plankton Survey",0,,
118,"1987","AL",23,"873","1987-09-16","1987-09-16","Fall SEAMAP Plankton Survey",0,,
119,"1987","LA",35,"874","1987-09-28","1987-10-01","Fall SEAMAP Groundfish Survey",0,,
120,"1987","LA",35,"876","1987-10-20","1987-10-20","Fall SEAMAP Groundfish Survey",0,,
121,"1987","US",04,"171","1987-10-23","1987-11-22","Fall SEAMAP Groundfish Survey",0,,
122,"1987","MS",17,"874","1987-10-25","1987-10-26","Fall SEAMAP Groundfish Survey",0,,
123,"1987","AL",23,"874","1987-10-26","1987-10-26","Fall SEAMAP Groundfish Survey",0,,
124,"1987","AL",23,"875","1987-10-28","1987-11-02","Fall SEAMAP Groundfish Survey",0,,
125,"1987","TX",40,"872","1987-11-01","1987-11-24","Fall SEAMAP Groundfish Survey",0,,
126,"1987","TX",31,"872","1987-11-02","1987-11-18","Fall SEAMAP Groundfish Survey",0,,
127,"1987","TX",34,"872","1987-11-03","1987-11-30","Fall SEAMAP Groundfish Survey",0,,
128,"1987","TX",33,"872","1987-11-03","1987-11-30","Fall SEAMAP Groundfish Survey",0,,
129,"1987","TX",32,"872","1987-11-03","1987-11-21","Fall SEAMAP Groundfish Survey",0,,
130,"1987","LA",25,"875","1987-11-12","1987-11-13","Fall SEAMAP Groundfish Survey",0,,
131,"1987","LA",35,"877","1987-11-30","1987-12-03","Fall SEAMAP Groundfish Survey",0,,
132,"1988","LA",35,"881","1988-03-28","1988-03-31","Spring SEAMAP Trawl Survey",0,,
133,"1988","US",04,"173","1988-04-20","1988-05-26","Spring SEAMAP Plankton Survey",0,,
134,"1988","FL",36,"881","1988-05-02","1988-05-07","Spring SEAMAP Plankton Survey",0,,
135,"1988","TX",31,"881","1988-06-02","1988-06-23","Summer SEAMAP Groundfish Survey",0,,
136,"1988","TX",40,"881","1988-06-02","1988-06-16","Summer SEAMAP Groundfish Survey",0,,
137,"1988","TX",34,"881","1988-06-03","1988-06-21","Summer SEAMAP Groundfish Survey",0,,
138,"1988","TX",32,"881","1988-06-03","1988-06-22","Summer SEAMAP Groundfish Survey",0,,
139,"1988","MS",17,"881","1988-06-11","1988-07-11","Summer SEAMAP Groundfish Survey",0,,
140,"1988","US",04,"174","1988-06-13","1988-07-14","Summer SEAMAP Groundfish Survey",0,,
141,"1988","TX",33,"881","1988-06-14","1988-06-23","Summer SEAMAP Groundfish Survey",0,,
142,"1988","AL",23,"881","1988-06-16","1988-06-17","Summer SEAMAP Groundfish Survey",0,,
143,"1988","LA",25,"883","1988-07-05","1988-07-14","Summer SEAMAP Groundfish Survey",0,,
144,"1988","LA",35,"882","1988-07-11","1988-07-14","Summer SEAMAP Groundfish Survey",0,,
145,"1988","AL",23,"882","1988-07-12","1988-07-12","Summer SEAMAP Groundfish Survey",0,,
146,"1988","US",04,"176","1988-08-25","1988-09-28","Fall SEAMAP Plankton Survey",0,,
147,"1988","FL",36,"882","1988-08-26","1988-09-02","Fall SEAMAP Plankton Survey",0,,
148,"1988","AL",23,"883","1988-09-12","1988-09-12","Fall SEAMAP Plankton Survey",0,,
149,"1988","MS",17,"882","1988-09-13","1988-09-30","Fall SEAMAP Plankton Survey",0,,
150,"1988","LA",35,"884","1988-10-03","1988-10-12","Fall SEAMAP Groundfish Survey",0,,
151,"1988","US",04,"177","1988-10-08","1988-10-08","Fall SEAMAP Groundfish Survey",0,,
152,"1988","TX",33,"882","1988-11-02","1988-11-23","Fall SEAMAP Groundfish Survey",0,,
153,"1988","TX",32,"882","1988-11-02","1988-11-23","Fall SEAMAP Groundfish Survey",0,,
154,"1988","TX",40,"882","1988-11-02","1988-11-22","Fall SEAMAP Groundfish Survey",0,,
155,"1988","LA",25,"885","1988-11-03","1988-11-14","Fall SEAMAP Groundfish Survey",0,,
156,"1988","TX",34,"882","1988-11-08","1988-11-23","Fall SEAMAP Groundfish Survey",0,,
157,"1988","MS",17,"883","1988-11-09","1988-11-12","Fall SEAMAP Groundfish Survey",0,,
158,"1988","TX",31,"882","1988-11-13","1988-12-06","Fall SEAMAP Groundfish Survey",0,,
159,"1988","LA",35,"886","1988-11-28","1988-12-15","Winter SEAMAP Trawl Survey",0,,
160,"1989","LA",35,"891","1989-03-20","1989-04-09","Spring SEAMAP Trawl Survey",0,,
161,"1989","US",49,"892","1989-04-24","1989-05-19","Spring SEAMAP Plankton Survey",0,,
162,"1989","FL",36,"891","1989-05-11","1989-05-16","Spring SEAMAP Plankton Survey",0,,
163,"1989","TX",40,"891","1989-06-02","1989-06-20","Summer SEAMAP Groundfish Survey",0,,
164,"1989","TX",33,"891","1989-06-06","1989-06-16","Summer SEAMAP Groundfish Survey",0,,
165,"1989","TX",34,"891","1989-06-06","1989-06-19","Summer SEAMAP Groundfish Survey",0,,
166,"1989","TX",32,"891","1989-06-06","1989-06-20","Summer SEAMAP Groundfish Survey",0,,
167,"1989","AL",23,"891","1989-06-07","1989-06-07","Summer SEAMAP Groundfish Survey",0,,
168,"1989","TX",31,"891","1989-06-07","1989-06-20","Summer SEAMAP Groundfish Survey",0,,
169,"1989","MS",17,"891","1989-06-09","1989-07-11","Summer SEAMAP Groundfish Survey",0,,
170,"1989","US",04,"180","1989-06-16","1989-07-16","Summer SEAMAP Groundfish Suvey",0,,
171,"1989","LA",35,"892","1989-07-10","1989-07-13","Summer SEAMAP Groundfish Survey",0,,
172,"1989","LA",25,"893","1989-07-10","1989-07-12","Summer SEAMAP Groundfish Survey",0,,
173,"1989","AL",23,"892","1989-07-11","1989-07-14","Summer SEAMAP Groundfish Survey",0,,
174,"1989","US",04,"183","1989-09-02","1989-09-29","Fall SEAMAP Plankton Survey",0,,
175,"1989","AL",23,"893","1989-09-12","1989-09-12","Fall SEAMAP Plankton Survey",0,,
176,"1989","MS",17,"892","1989-09-16","1989-09-19","Fall SEAMAP Plankton Survey",0,,
177,"1989","LA",35,"894","1989-10-02","1989-10-06","Fall SEAMAP Groundfish Survey",0,,
178,"1989","FL",36,"892","1989-10-04","1989-10-11","Fall SEAMAP Plankton Survey",0,,
179,"1989","US",04,"184","1989-10-16","1989-11-19","Fall SEAMAP Groundfish Survey",0,,
180,"1989","AL",23,"894","1989-10-25","1989-10-25","Fall SEAMAP Groundfish Survey",0,,
181,"1989","TX",33,"892","1989-11-01","1989-11-21","Fall SEAMAP Groundfish Survey",0,,
182,"1989","TX",40,"892","1989-11-07","1989-11-21","Fall SEAMAP Groundfish Survey",0,,
183,"1989","TX",32,"892","1989-11-10","1989-12-21","Fall SEAMAP Groundfish Survey",0,,
184,"1989","LA",35,"896","1989-11-11","1989-11-12","SEAMAP Comparitive Tow",0,,
185,"1989","TX",34,"892","1989-11-12","1989-11-21","Fall SEAMAP Groundfish Survey",0,,
186,"1989","LA",25,"895","1989-11-13","1989-11-20","Fall SEAMAP Groundfish Survey",0,,
187,"1989","TX",31,"892","1989-11-13","1989-11-21","Fall SEAMAP Groundfish Survey",0,,
188,"1989","MS",17,"893","1989-11-17","1989-11-20","Fall SEAMAP Groundfish Survey",0,,
189,"1989","LA",35,"897","1989-12-13","1989-12-14","Winter SEAMAP Trawl Survey",0,,
190,"1990","LA",35,"901","1990-04-11","1990-04-13","Spring SEAMAP Trawl Survey",0,,
191,"1990","US",04,"187","1990-04-20","1990-05-24","Spring SEAMAP Plankton Survey",0,,
192,"1990","FL",36,"901","1990-05-24","1990-05-30","Spring SEAMAP Plankton Survey",0,,
193,"1990","US",04,"188","1990-05-30","1990-06-05","Reef Fish Survey",0,,
194,"1990","US",28,"904","1990-05-30","1990-06-30","Spring SEAMAP Plankton Survey",0,,
195,"1990","AL",23,"901","1990-06-07","1990-06-11","Summer SEAMAP Groundfish Survey",0,,
196,"1990","MS",17,"901","1990-06-09","1990-08-07","Summer SEAMAP Groundfish Survey",0,,
197,"1990","TX",33,"901","1990-06-10","1990-06-18","Summer SEAMAP Groundfish Survey",0,,
198,"1990","TX",32,"901","1990-06-11","1990-06-18","Summer SEAMAP Groundfish Survey",0,,
199,"1990","TX",31,"901","1990-06-12","1990-06-19","Summer SEAMAP Groundfish Survey",0,,
200,"1990","TX",40,"901","1990-06-12","1990-06-18","Summer SEAMAP Groundfish Survey",0,,
201,"1990","TX",34,"901","1990-06-13","1990-06-21","Summer SEAMAP Groundfish Survey",0,,
202,"1990","US",04,"189","1990-06-14","1990-07-13","Summer SEAMAP Groundfish Survey",0,,
203,"1990","LA",25,"903","1990-07-09","1990-07-11","Summer SEAMAP Groundfish Survey",0,,
204,"1990","LA",35,"902","1990-07-09","1990-07-12","Summer SEAMAP Groundfish Survey",0,,
205,"1990","AL",23,"902","1990-07-12","1990-07-12","Summer SEAMAP Groundfish Survey",0,,
206,"1990","US",04,"190","1990-09-02","1990-09-29","Fall SEAMAP Plankton Survey",0,,
207,"1990","MS",17,"902","1990-09-07","1990-09-16","Fall SEAMAP Plankton Survey",0,,
208,"1990","AL",23,"903","1990-09-19","1990-09-19","Fall SEAMAP Plankton Survey",0,,
209,"1990","LA",35,"904","1990-10-01","1990-10-04","Fall SEAMAP Groundfish Survey",0,,
210,"1990","US",04,"191","1990-10-12","1990-11-18","Fall SEAMAP Groundfish Survey",0,,
211,"1990","FL",36,"902","1990-10-13","1990-10-18","Fall SEAMAP Plankton Survey",0,,
212,"1990","TX",33,"902","1990-11-01","1990-11-16","Fall SEAMAP Groundfish Survey",0,,
213,"1990","TX",32,"902","1990-11-01","1990-11-16","Fall SEAMAP Groundfish Survey",0,,
214,"1990","TX",40,"902","1990-11-01","1990-11-16","Fall SEAMAP Groundfish Survey",0,,
215,"1990","TX",34,"902","1990-11-06","1990-11-19","Fall SEAMAP Groundfish Survey",0,,
216,"1990","LA",25,"905","1990-11-07","1990-11-14","Fall SEAMAP Groundfish Survey",0,,
217,"1990","TX",31,"902","1990-11-12","1990-11-28","Fall SEAMAP Groundfish Survey",0,,
218,"1990","AL",23,"904","1990-11-13","1990-11-15","Fall SEAMAP Groundfish Survey",0,,
219,"1990","MS",17,"903","1990-11-15","1990-11-18","Fall SEAMAP Groundfish Survey",0,,
220,"1990","LA",35,"906","1990-11-26","1990-12-07","Winter SEAMAP Trawl Survey",0,,
221,"1991","LA",35,"911","1991-03-25","1991-04-04","Spring SEAMAP Trawl Survey",0,,
222,"1991","US",04,"194","1991-04-17","1991-05-22","Spring SEAMAP Plankton Survey",0,,
223,"1991","FL",36,"911","1991-05-07","1991-05-09","Spring SEAMAP Plankton Survey",0,,
224,"1991","TX",40,"911","1991-06-03","1991-06-18","Summer SEAMAP Groundfish Survey",0,,
225,"1991","AL",23,"911","1991-06-03","1991-06-05","Summer SEAMAP Groundfish Survey",0,,
226,"1991","TX",32,"911","1991-06-04","1991-06-20","Summer SEAMAP Groundfish Survey",0,,
227,"1991","TX",34,"911","1991-06-05","1991-06-18","Summer SEAMAP Groundfish Survey",0,,
228,"1991","TX",33,"911","1991-06-05","1991-06-18","Summer SEAMAP Groundfish Survey",0,,
229,"1991","US",04,"195","1991-06-11","1991-07-13","Summer SEAMAP Groundfish Survey",0,,
230,"1991","TX",31,"911","1991-06-11","1991-06-18","Summer SEAMAP Groundfish Survey",0,,
231,"1991","MS",17,"911","1991-06-14","1991-07-11","Summer SEAMAP Groundfish Survey",0,,
232,"1991","LA",35,"912","1991-07-08","1991-07-12","Summer SEAMAP Groundfish Survey",0,,
233,"1991","LA",25,"913","1991-07-09","1991-07-10","Summer SEAMAP Groundfish Survey",0,,
234,"1991","FL",36,"912","1991-08-21","1991-08-25","Fall SEAMAP Plankton Survey",0,,
235,"1991","US",28,"914","1991-08-23","1991-09-26","Fall SEAMAP Plankton Survey",0,,
236,"1991","AL",23,"912","1991-09-12","1991-09-12","Fall SEAMAP Plankton Survey",0,,
237,"1991","MS",17,"912","1991-09-14","1991-09-29","Fall SEAMAP Plankton Survey",0,,
238,"1991","LA",35,"914","1991-09-30","1991-10-04","Fall SEAMAP Groundfish Survey",0,,
239,"1991","US",04,"197","1991-10-11","1991-11-18","Fall SEAMAP Groundfish Survey",0,,
240,"1991","AL",23,"913","1991-10-17","1991-10-17","Fall SEAMAP Groundfish Survey",0,,
241,"1991","LA",25,"915","1991-11-05","1991-11-06","Fall SEAMAP Groundfish Survey",0,,
242,"1991","TX",32,"912","1991-11-06","1991-11-21","Fall SEAMAP Groundfish Survey",0,,
243,"1991","TX",33,"912","1991-11-07","1991-11-22","Fall SEAMAP Groundfish Survey",0,,
244,"1991","TX",31,"912","1991-11-10","1991-11-21","Fall SEAMAP Groundfish Survey",0,,
245,"1991","TX",34,"912","1991-11-11","1991-11-18","Fall SEAMAP Groundfish Survey",0,,
246,"1991","TX",40,"912","1991-11-13","1991-11-22","Fall SEAMAP Groundfish Survey",0,,
247,"1991","MS",17,"913","1991-11-14","1991-11-16","Fall SEAMAP Groundfish Survey",0,,
248,"1991","LA",35,"916","1991-12-02","1991-12-06","Winter SEAMAP Trawl Survey",0,,
249,"1992","LA",35,"921","1992-03-09","1992-03-13","Spring SEAMAP Trawl Survey",0,,
250,"1992","US",04,"199","1992-04-22","1992-06-07","Spring SEAMAP Plankton Survey",0,,
251,"1992","US",28,"922","1992-04-30","1992-05-13","Spring Plankton NEO-Mississippi River Survey",0,,
252,"1992","MS",17,"921","1992-05-12","1992-05-14","SEAMAP Trap Video Survey",0,,
253,"1992","FL",26,"921","1992-05-17","1992-05-21","Spring SEAMAP Plankton Survey",0,,
254,"1992","TX",31,"921","1992-06-03","1992-06-18","Summer SEAMAP Groundfish Survey",0,,
255,"1992","TX",32,"921","1992-06-03","1992-06-22","Summer SEAMAP Groundfish Survey",0,,
256,"1992","AL",23,"921","1992-06-04","1992-06-12","Summer SEAMAP Groundfish Survey",0,,
257,"1992","TX",34,"921","1992-06-04","1992-06-23","Summer SEAMAP Groundfish Survey",0,,
258,"1992","TX",33,"921","1992-06-08","1992-06-23","Summer SEAMAP Groundfish Survey",0,,
259,"1992","TX",40,"921","1992-06-09","1992-06-21","Summer SEAMAP Groundfish Survey",0,,
260,"1992","MS",17,"922","1992-06-11","1992-07-13","Summer SEAMAP Groundfish Survey",0,,
261,"1992","US",04,"200","1992-06-12","1992-07-13","Summer SEAMAP Groundfish Survey",0,,
262,"1992","LA",35,"922","1992-07-06","1992-07-09","Summer SEAMAP Groundfish Survey",0,,
263,"1992","AL",23,"920","1992-07-08","1992-09-10","SEAMAP Trap Video Survey",0,,
264,"1992","US",28,"925","1992-08-30","1992-09-20","Fall SEAMAP Plankton Survey",0,,
265,"1992","AL",23,"922","1992-09-22","1992-09-22","Fall SEAMAP Plankton Survey",0,,
266,"1992","US",04,"201","1992-09-24","1992-09-29","Fall SEAMAP Plankton Survey",0,,
267,"1992","LA",35,"923","1992-09-28","1992-10-01","Fall SEAMAP Groundfish Survey",0,,
268,"1992","US",17,"923","1992-09-29","1992-09-29","Fall SEAMAP Plankton Survey",0,,
269,"1992","FL",26,"922","1992-10-12","1992-10-19","Fall SEAMAP Plankton Survey",0,,
270,"1992","US",04,"202","1992-10-14","1992-11-19","Fall SEAMAP Groundfish Survey",0,,
271,"1992","AL",23,"923","1992-10-28","1992-10-28","Fall SEAMAP Groundfish Survey",0,,
272,"1992","TX",34,"922","1992-11-02","1992-11-17","Fall SEAMAP Groundfish Survey",0,,
273,"1992","TX",31,"922","1992-11-02","1992-11-16","Fall SEAMAP Groundfish Survey",0,,
274,"1992","TX",32,"922","1992-11-12","1992-11-16","Fall SEAMAP Groundfish Survey",0,,
275,"1992","TX",40,"922","1992-11-12","1992-11-16","Fall SEAMAP Groundfish Survey",0,,
276,"1992","MS",17,"924","1992-11-15","1992-11-17","Fall SEAMAP Groundfish Survey",0,,
277,"1992","TX",33,"922","1992-11-15","1992-11-23","Fall SEAMAP Groundfish Survey",0,,
278,"1992","LA",35,"924","1992-12-07","1992-12-11","Winter SEAMAP Trawl Survey",0,,
279,"1993","US",04,"203","1993-01-06","1993-02-12","Winter SEAMAP Plankton Survey",0,,
280,"1993","LA",35,"931","1993-03-22","1993-03-26","Spring SEAMAP Trawl Survey",0,,
281,"1993","US",28,"934","1993-04-26","1993-05-14","Spring SEAMAP Plankton Survey",0,,
